2014-A-125,SCA,2014,A,,,
2014-A-126,SDM,2014,A,,,
2014-A-127,IFIP SEC,2014,A,,,
2014-A-128,SECON,2014,A,,,
2014-A-129,SENSYS,2014,A,,,
2014-A-130,SGP,2014,A,,,
2014-A-131,SIGCOMM,2014,A,,,
2014-A-132,SiggraphA,2014,A,,,
2014-A-133,SMC,2014,A,,,
2014-A-134,SOCC,2014,A,,,
2014-A-135,SoCG,2014,A,,,
2014-A-136,SOUPS,2014,A,,,
2014-A-137,SPAA,2014,A,,,
2014-A-138,SPLASH,2014,A,,,
2014-A-139,SRDS,2014,A,,,
2014-A-140,STACS,2014,A,,,
2014-A-141,TACAS,2014,A,,,
2014-A-142,TCC,2014,A,,,
2014-A-143,UAI,2014,A,,,
2014-A-144,UbiComp,2014,A,,,
2014-A-145,NSDI,2014,A,,,
2014-A-146,VEE,2014,A,,,
2014-A-147,VR,2014,A,,,
2014-A-148,VRST,2014,A,,,
2014-A-149,WADS,2014,A,,,
2014-A-150,WCCI,2014,A,,,
2014-A-151,WHC/HS,2014,A,,,
2014-A-152,WSDM,2014,A,,,
