885,International Conference on Adaptive and Natural Computing Algorithms,ICANNGA,CORE2013,C,No,0801,,
897,International Conference on Advances in Intelligent Systems: Theory and Applications,AISTA,CORE2013,B,No,0801,0806,
900,International Conference on Advances in Pattern Recognition and Digital Techniques,ICAPRDT,CORE2013,C,No,0801,,
902,International Conference on Agents and Artificial Intelligence,ICAART,CORE2013,C,No,0801,,
909,International Conference on Artificial Intelligence,IC-AI,CORE2013,C,No,0801,,
910,International Conference on Artificial Intelligence and Law,ICAIL,CORE2013,C,No,0801,,
911,International Conference on Artificial Intelligence and Pattern Recognition,AIPR,CORE2013,C,No,0801,,
912,International Conference on Artificial Intelligence and Soft Computing,ICAISC,CORE2013,C,No,0801,,
913,International Conference on Artificial Intelligence and Statistics,AISTATS,CORE2013,B,Yes,0801,,
914,International Conference on Artificial Intelligence in Science and Technology,AISAT,CORE2013,C,No,0801,,
915,International Conference on Artificial Neural Networks,ICANN,CORE2013,B,No,0801,,
916,International Conference on Artificial Reality and Telexistence,ICAT,CORE2013,B,No,0801,,
917,"ArtsIT, Interactivity & Game Creation (was International Conference on Arts and Technology)",ArtsIT,CORE2013,C,No,0801,0806,
918,International Conference on Automated Deduction,CADE,CORE2013,A,No,0801,,
919,International Conference on Automated Planning and Scheduling,ICAPS,CORE2013,A*,Yes,0801,,
922,"International Joint Conference on Autonomous Agents and Multiagent Systems (previously the International Conference on Multiagent Systems, ICMAS, changed in 2000)",AAMAS,CORE2013,A*,Yes,0801,,
928,International Conference on Case-Based Reasoning,ICCBR,CORE2013,C,Yes,0801,,
942,International Conference on Computational Collective Intelligence,ICCCI,CORE2013,C,No,0801,,
944,International Conference on Computational Intelligence and Multimedia,ICCIMA,CORE2013,C,No,0801,,
946,International Conference on Computational Intelligence and Software Engineering,CISE,CORE2013,C,Yes,0801,0804,0803
947,"International Conference on Computational Intelligence for Modelling, Control and Automation",CIMCA,CORE2013,C,No,0801,,
948,"International Conference on Computational Intelligence, Robotics and Autonomous Systems",CIRAS,CORE2013,C,No,0801,,
949,International Conference on Computational Linguistics,COLING,CORE2013,A,No,0801,,
954,International Conference on Computational Semiotics for Games and New Media,Cosign,CORE2013,C,No,0801,,
955,International Conference on Computer Analysis of Images and Patterns,CAIP,CORE2013,B,Yes,0801,,
957,SIGGRAPH Asia,SiggraphA,CORE2013,B,Yes,0801,,
958,"Joint Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications (GRAPP and VISAPP combined from 2008)",VISIGRAPP,CORE2013,A,Yes,0801,,
959,"International Conference on Computer Graphics, Virtual Reality, Visualisation and Interaction in Africa",AFRIGRAPH,CORE2013,C,No,0801,,
963,International Conference on Computer Theory and Applications,ICCTA,CORE2013,C,No,0801,,
964,International Conference on Computer Vision Systems,ICVS,CORE2013,C,No,0801,,
977,"International Conference on Control, Automation, Robotics and Vision",ICARCV,CORE2013,A,No,0801,,
984,International Conference on Cybercrime Forensics Education and Training,CFET,CORE2013,C,No,0801,0803,
987,International Conference on Database and Expert Systems Applications,DEXA,CORE2013,B,Yes,0801,0804,0806
1011,International Conference on Engineering Applications of Neural Networks,EANN,CORE2013,C,No,0801,,
1028,International Conference on Field and Service Robotics,FSR,CORE2013,A,No,0801,0910,
1035,International Conference on Frontiers of Handwriting Recognition,ICFHR,CORE2013,B,No,0801,,
1038,International Conference on Fuzzy Systems and Knowledge Discovery,FSKD,CORE2013,C,No,0801,,
1040,International Conference on Genetic Algorithms,ICGA,CORE2013,B,No,0801,,
1055,International Conference on Hybrid Artificial Intelligence Systems,HAIS,CORE2013,C,No,0801,,
1056,International Conference on Hybrid Intelligent Systems,HIS,CORE2013,C,No,0801,,
1058,International Conference on Image Analysis and Processing,ICIAP,CORE2013,B,No,0801,,
1059,International Conference on Image and Graphics,ICIG,CORE2013,C,No,0801,,
1060,International Conference on Image and Signal Processing,ICISP,CORE2013,C,Yes,0801,,
1061,International Conference on Immersive Telecommunications,IMMERSCOM,CORE2013,C,No,0801,,
1062,International Conference on Implementation and Application of Automata,CIAA,CORE2013,B,No,0801,,
1064,International Conference on Industrial and Engineering Applications of Artificial Intelligence and Expert Systems,IEA/AIE,CORE2013,C,Yes,0801,,
1071,International Conference on Information and Knowledge Engineering,IKE,CORE2013,C,No,0801,,
1087,International Conference on Information Visualisation,IV,CORE2013,B,Yes,0801,1203,
1096,International Conference on Intelligent Systems,ICIL,CORE2013,C,No,0801,,
1097,International Conference on Intelligent Systems and Knowledge Engineering,ISKE,CORE2013,B,No,0801,,
1098,International Conference on Intelligent Systems Designs and Applications,ISDA,CORE2013,C,No,0801,,
1099,International Conference on Intelligent Text Processing and Computational Linguistics,CICLING,CORE2013,B,No,0801,,
1100,International Conference on Intelligent Tutoring Systems,ITS,CORE2013,A,No,0801,,
1111,International Conference on Knowledge Engineering and Ontology Development,KEOD,CORE2013,C,Yes,0801,,
1112,"International Conference on Knowledge Science, Engineering and Management",KSEM,CORE2013,B,No,0801,,
1114,International Conference on Knowledge-based Intelligent Electronic Systems,KIES,CORE2013,C,No,0801,,
1121,International Conference on Machine Learning,ICML,CORE2013,A*,No,0801,,
1122,International Conference on Machine Learning and Applications,ICMLA,CORE2013,C,No,0801,,
1123,International Conference on Machine Learning and Cybernetics,ICMLC,CORE2013,C,No,0801,,
1124,International Conference on Machine Vision,ICMV,CORE2013,C,No,0801,,
1129,International Conference on Medical Information? Visualisation,MediVis,CORE2013,C,No,0801,,
1140,International Conference on Modelling Decisions for Artificial Intelligence,MDAI,CORE2013,B,No,0801,,
1141,"IASTED International Conference on Modelling, Simulation and Optimisation",ICMSO,CORE2013,C,Yes,0801,,
1145,International Conference on Natural Computation,ICNC,CORE2013,C,No,0801,,
1152,International Conference on Neural Information Processing,ICONIP,CORE2013,A,No,0801,,
1153,"International Conference on Neural, Parallel and Scientific Computations",NPSC,CORE2013,C,No,0801,,
1169,International Conference on Pattern Recognition,ICPR,CORE2013,B,No,0801,,
1188,International Conference on Recent Advances in Natural Language Processing,RANLP,CORE2013,C,No,0801,,
1195,International Joint Conference on Rough Sets (2014 International Conference on Rough Sets and Current Trends in Computing joined with 3 others),IJCRS (was RSCTC),CORE2013,C,No,0801,,
1212,International Conference on Software Engineering and Knowledge Engineering,SEKE,CORE2013,B,No,0801,0803,
1223,International Conference on Spoken Language Processing,ICSLP,CORE2013,C,No,0801,,
1238,International Conference on the Foundations of Digital Games,FDG,CORE2013,C,No,0801,,
1239,International Conference on the Principles of Knowledge Representation and Reasoning,KR,CORE2013,A*,No,0801,0802,
1240,International Conference on the Simulation and Synthesis of Living Systems,ALIFE,CORE2013,A,No,0801,,
1248,International Conference on Theoretical and Methodological Issues in machine Translation,TMI,CORE2013,B,No,0801,,
1251,International Conference on Tools with Artificial Intelligence,ICTAI,CORE2013,B,No,0801,,
1254,International Conference on Ubiquitous Intelligence and Computing,UIC,CORE2013,B,Yes,0801,,
1265,International Conference on Vision Theory and Applications (Joined with GRAPP from 2008),VISAPP,CORE2013,C,No,0801,,
1266,International Conference on Visual Information Systems,VISUAL,CORE2013,C,No,0801,0806,
1273,International Conference on Web-based Modelling and Simulation,WebSim,CORE2013,C,No,0801,0805,
1280,"International Conferences in Central Europe on Computer Graphics, Visualization and Computer Vision",WSCG,CORE2013,B,No,0801,,
1291,International Congress on Modelling and Simulation,MODSIM,CORE2013,C,No,0801,,
1303,International FLINS Conference on Robotics and Artificial Intelligence (was International Fuzzy Logic and Intelligent technologies in Nuclear Science Conference),FLINS,CORE2013,B,No,0801,,
1308,International ICSC Congress on Intelligent Systems and Applications,IICISA,CORE2013,C,No,0801,,
1313,International Joint Conference on Artificial Intelligence,IJCAI,CORE2013,A*,No,0801,,
1314,International Joint Conference on Automated Reasoning,IJCAR,CORE2013,A*,No,0801,,
1317,International Joint Conference on Natural Language Processing,IJCNLP,CORE2013,B,No,0801,,
1318,International Joint Conference on Qualitative and Quantitative Practical Reasoning,ESQARU,CORE2013,A,No,0801,,
1320,International KES Symposium on Agents and Multiagent systems - Technologies and Applications,KES AMSTA,CORE2013,C,No,0801,,
1321,International Machine Vision and Image Processing Conference,IMVIP,CORE2013,C,No,0801,,
1324,DNA Computing and Molecular Programming,DNA,CORE2013,B,No,0801,,
1327,International Natural Language Generation Conference,INLG,CORE2013,B,No,0801,,
1343,International Symposium on 3D Data Processing Visualization and Transmission,3DPVT,CORE2013,C,No,0801,,
1352,International Symposium on Applied Computational Intelligence and Informatics,SACI,CORE2013,C,No,0801,,
1353,International Symposium on Applied Machine Intelligence and Informatics,SAMI,CORE2013,C,No,0801,,
1354,International Symposium on Artificial Intelligence and Mathematics,ISAIM,CORE2013,B,Yes,0801,0802,
1355,International Symposium on Artificial Life and Robotics,AROB,CORE2013,C,No,0801,,
1356,"International Symposium on Audio, Video, Image Processing and Intelligent Applications",ISAVIIA,CORE2013,C,No,0801,,
1368,International Symposium on Computational Life Science,CompLife,CORE2013,B,No,0801,,
1380,International Symposium on Foundations of Intelligent Systems,ISMIS,CORE2013,C,No,0801,,
1391,International Symposium on Innovations in Intelligent Systems and Applications,INISTA,CORE2013,C,No,0801,,
1399,International Symposium on Mathematical Morphology,ISMM,CORE2013,B,No,0801,,
1402,International Symposium on Neural Networks,ISNN,CORE2013,C,No,0801,,
1409,International Symposium on Robotics,ISR,CORE2013,A,No,0801,0910,
1429,International Symposium on Visual Computing,ISVC,CORE2013,C,No,0801,,
1436,International Visualization in Transportation Symposium,TRB,CORE2013,C,No,0801,,
1440,International Work-Conference on Artificial and Natural Neural Networks,IWANN,CORE2013,B,No,0801,,
1446,International Workshop on Agents and Data Mining Interaction,ADMI,CORE2013,B,No,0801,,
1450,International Workshop on Ant Colony,ANTS,CORE2013,B,No,0801,,
1458,International Workshop on Combinations of Intelligent Methods and Applications,CIMA,CORE2013,C,No,0801,,
1482,International Workshop on Genetic and Evolutionary Fuzzy Systems,GEFS,CORE2013,C,No,0801,,
1490,"International Workshop on Human Aspects in Ambient Intelligence: Agent Technology, Human-Oriented Knowledge and Applications",HAI,CORE2013,C,No,0801,,
1491,International Workshop on Image Analysis and Information Fusion,IAIF,CORE2013,C,No,0801,,
1495,International Workshop on Intelligent Agents,IWIA,CORE2013,C,No,0801,,
1498,International Workshop on Knowledge Discovery from Data Streams,IWKDDS,CORE2013,C,No,0801,,
1506,International Workshop on MultiAgent Based Simulation,MABS,CORE2013,C,No,0801,,
1509,"International Workshop on Nonmonotonic Reasoning, Action and Change",NRAC,CORE2013,C,No,0801,,
1511,International Workshop on Paraphrasing,IWP,CORE2013,B,No,0801,,
1528,International Workshop on Soft Computing Applications,SOFA,CORE2013,C,No,0801,,
1539,International Symposium on Ubiquitous Virtual Reality,ISUVR,CORE2013,C,No,0801,,
1546,International Workshops on Enabling Technologies: Infrastructures for Collaborative Enterprises,WETICE,CORE2013,B,No,0801,,
1555,INTUITION International Conference,INTUITION,CORE2013,C,No,0801,,
1557,ISCA Tutorial and Research Workshop Automatic Speech Recognition,ASR,CORE2013,C,No,0801,,
1567,Joint Australia and New Zealand Biennial Conference on Digital Image and Vision Computing,DIVC,CORE2013,Australasian,Yes,0801,,
1569,Joint Conference on New Methods in Language Processing and Computational Natural Language Learning,NeMLaP,CORE2013,C,No,0801,,
1576,Joint workshop on Multimodal Interaction and Related Machine Learning Algorithms (now ICMI-MLMI),MLMI,CORE2013,B,No,0801,,
1579,KES International Symposium on Intelligent Decision Technologies,KES IDT,CORE2013,C,No,0801,,
1584,Knowledge Domain Visualisation,KDViz,CORE2013,C,No,0801,,
1586,Knowledge Visualization and Visual Thinking,KV,CORE2013,C,No,0801,,
1595,Logic and Engineering of Natural Language Semantics,LENLS,CORE2013,B,No,0801,,
1599,Machine Translation Summit,MT SUMMIT,CORE2013,B,No,0801,,
1600,Machine Vision Applications,MVA,CORE2013,C,No,0801,,
1607,Medical Image Computing and Computer-Assisted Intervention,MICCAI,CORE2013,A,No,0801,0903,
1608,Medicine Meets Virtual Reality,MMVR,CORE2013,B,No,0801,0903,
1625,NAISO Congress on Autonomous Intelligent Systems,NAISO,CORE2013,C,No,0801,,
1629,National Conference of the American Association for Artificial Intelligence,AAAI,CORE2013,A*,No,0801,,
1637,Natural Language Processing and Knowledge Engineering,IEEE NLP-KE,CORE2013,C,No,0801,,
1648,North American Association for Computational Linguistics,NAACL,CORE2013,A,No,0801,,
1658,"Pacific Asia Conference on Language, Information and Computation",PACLIC,CORE2013,B,No,0801,,
1659,Pacific Asian Conference on Expert Systems,PACES,CORE2013,B,No,0801,,
1660,Pacific Conference on Computer Graphics and Applications,PG,CORE2013,A,No,0801,,
1661,Pacific Rim International Conference on Artificial Intelligence,PRICAI,CORE2013,B,No,0801,,
1663,International Conference on Principles of Practice in Multi-Agent Systems (prior to 2009 was Pacific Rim International Workshop on Multi-Agents),PRIMA,CORE2013,B,Yes,0801,,
1669,Pacific-Rim Conference on Multimedia,PCM,CORE2013,C,No,0801,,
1670,Pacific-Rim Symposium on Image and Video Technology,PSIVT,CORE2013,B,No,0801,,
1672,Pan-Sydney Area Workshop on Visual Information Processing,VIP,CORE2013,C,No,0801,,
1676,Parallel Problem Solving from Nature,PPSN,CORE2013,A,No,0801,,
1685,Practical Application of Intelligent Agents and Multi-Agent Technology Conference,PAAM,CORE2013,C,No,0801,,
1697,Program Visualization Workshop,PVW,CORE2013,C,No,0801,,
1708,Robot Soccer World Cup,RoboCup,CORE2013,B,No,0801,,
1709,Robotics: Science and Systems,RSS,CORE2013,A*,No,0801,,
1720,Semantic Web Visualisation,VSW,CORE2013,C,No,0801,,
1723,SGAI International Conference on Artificial Intelligence,SGAI,CORE2013,C,No,0801,,
1733,Simulation Technology and Training Conference,SimTecT,CORE2013,C,No,0801,,
1734,Singapore International Conference on Intelligent Systems,SPICIS,CORE2013,B,No,0801,,
1739,"Soft Computing in Computer Graphics, Imaging, and Vision",SCCGIV,CORE2013,C,No,0801,,
1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,CORE2013,B,No,0801,,
1759,Spring Conference on Computer Graphics,SCCG,CORE2013,C,No,0801,,
1768,Summer Computer Simulation Conference,SCSC,CORE2013,B,No,0801,,
1788,Symposium on Logical Formalizations of Commonsense Reasoning,COMMONSENSE,CORE2013,B,No,0801,,
1804,The Conference on visualization of information,SEE,CORE2013,C,No,0801,,
1812,The Theory and Application of Diagrams,DIAGRAMS,CORE2013,B,No,0801,,
1849,Vision Interface,VI,CORE2013,C,No,0801,,
1850,VisMasters Design Modelling and Visualization Conference,DMVC,CORE2013,C,No,0801,,
1851,Visual Analytics,EuroVA,CORE2013,C,No,0801,,
1853,Visual Information Communication and Interaction,VINCI,CORE2013,C,No,0801,,
1855,Visualisation in Built and Rural Environments,BuiltViz,CORE2013,C,No,0801,,
1856,Visualization In Science and Education,GRC,CORE2013,C,No,0801,,
1857,Visualization in Software Engineering,SEViz,CORE2013,C,No,0801,,
1858,Visualization in Software Product Lines Workshop,VisPLE,CORE2013,C,No,0801,,
1860,Web Visualization,WebViz,CORE2013,C,No,0801,,
1865,Winter Simulation Conference,WSC,CORE2013,B,No,0801,,
1947,World Congress on Expert Systems,WCES,CORE2013,B,No,0801,,
1949,World Congress on Neural Networks,WCNN,CORE2013,B,No,0801,,
1960,International Conference on AI in Design,AID,CORE2013,A,No,0801,,
1961,International Conference on Artificial Intelligence in Education,AIED,CORE2013,A,No,0801,,
1998,International Workshop on Document Analysis Systems,DAS,CORE2013,B,Yes,0801,,
2011,Engineering Applications of Artifical Intelligence,EAAI,CORE2013,A,No,0801,,
2061,IEEE Congress on Evolutionary Computation,CEC,CORE2013,A,Yes,0801,,
2069,International Logic Programming Symposium,ILPS,CORE2013,A,No,0801,,
2160,"International Workshop on Coordination, Organizations, Institutions, Norms and Ethics for Governance of Multi-Agent Systems (Ethics added 2020)",COINE,CORE2013,B,Yes,0801,,
5,A Satellite workshop on Formal Approaches to Testing of Software,FATES,CORE2013,C,No,0802,,
60,International Symposium on Computational Geometry,SoCG,CORE2013,A,No,0802,,
64,ACM Symposium on Solid and Physical Modelling,SPM,CORE2013,B,No,0802,,
65,ACM Symposium on Theory of Computing,STOC,CORE2013,A*,No,0802,,
71,ACM Workshop on Role Based Access Control (now SACMAT),RBAC,CORE2013,C,No,0802,,
80,ACM/SIAM Symposium on Discrete Algorithms,SODA,CORE2013,A*,No,0802,,
97,Advances in Modal Logic,AiML,CORE2013,A,No,0802,,
99,Advances in the Theory of Computing,AITC,CORE2013,C,No,0802,,
105,Algebraic Methodology and Software Technology,AMAST,CORE2013,C,No,0802,0803,
106,Algorithmic Learning Theory,ALT,CORE2013,A,Yes,0802,,
107,Algorithms and Complexity in Durham,ACID,CORE2013,C,No,0802,,
108,Algorithms and Data Structures Symposium (was Workshop on Algorithms and Data Structures),WADS,CORE2013,A,Yes,0802,,
129,Annual Fall Workshop on Computational Geometry,CGW,CORE2013,C,No,0802,,
136,Annual Simulation Symposium,ANSS,CORE2013,C,Yes,0802,,
157,Asia International Conference on Modelling and Simulation,AMS,CORE2013,C,No,0802,,
161,Asia Pacific Decision Science Institute Conference,APDSI,CORE2013,C,No,0802,,
170,Asian Symposium on Computer Mathematics,ASCM,CORE2013,C,No,0802,,
178,Asia-Pacific Conference on Conceptual Modelling,APCCM,CORE2013,B,No,0802,,
210,Australasian Conference on Combinatorial Mathematics and Combinatorial Computing,ACCMCC,CORE2013,Australasian,Yes,0802,,
237,Australasian Workshop on Combinatorial Algorithms,AWOCA,CORE2013,Australasian,Yes,0802,,
264,Australian MATLAB Conference,MATLAB,CORE2013,Australasian,Yes,0802,,
308,CGAL User Workshop,CGAL,CORE2013,C,No,0802,,
318,"Colloquium on Mathematics and Computer Science: Algorithms, Trees, Combinatorics and Probabilities",MathInfo,CORE2013,C,No,0802,,
319,Cologne-Twente Workshop on Graphs and Combinatorial Optimization,CTW,CORE2013,C,No,0802,,
321,Combinatorial Pattern Matching,CPM,CORE2013,B,No,0802,0804,
326,Computability in Europe: Logic and Theory of Algorithms,CiE,CORE2013,C,No,0802,,
328,Computational Techniques and Applications Conference,CTAC,CORE2013,C,No,0802,,
329,Computational Topology Workshop,CT,CORE2013,C,No,0802,,
331,Computer Aided Verification,CAV,CORE2013,A*,Yes,0802,,
342,Computing: The Australasian Theory Symposium,CATS,CORE2013,Australasian,Yes,0802,,
345,Conference for the International Simulation and Gaming Association,ISAGA,CORE2013,C,No,0802,,
349,Conference of the Association of Asian-Pacific Operational Research Societies,APORS,CORE2013,C,No,0802,,
351,Conference of the Commission Internationale pour l'Etude et l'Amelioration de l'Enseignement des Mathematiques,CIEAEM,CORE2013,C,No,0802,,
358,"International Conference on Probabilistic, Combinatorial, and Asymptotic Methods in the Analysis of Algorithms (was Conference on Analysis of Algorithms)",AofA,CORE2013,B,No,0802,,
361,Conference on Combinatorial Optimization and Applications,COCOA,CORE2013,B,No,0802,,
364,"Conference on Discrete Mathematics, Algebra and their Application",DIMA,CORE2013,C,No,0802,,
365,Conference on Fun with Algorithms,FUN,CORE2013,B,No,0802,,
366,Conference on Graph Theory and Discrete Geometry,CGTDG,CORE2013,C,No,0802,,
370,Conference on Integer Programming and Combinatorial Optimization,IPCO,CORE2013,A,Yes,0802,,
374,International Conference on Operations Research,GOR,CORE2013,C,No,0802,,
375,"Conference on Orders, Algorithms and Applications",Ordal,CORE2013,C,No,0802,,
384,Conference on Theory and Applications of Models of Computation,TAMC,CORE2013,B,No,0802,,
390,Constraint Programming Day,CPD,CORE2013,C,No,0802,,
425,Developments in Language Theory,DLT,CORE2013,B,No,0802,,
429,DIMACS Workshop on Intrinsic Complexity of Computation,DIMACS Intrinsic,CORE2013,C,No,0802,,
431,Discrete and Algorithmic Geometry,DAG,CORE2013,C,No,0802,,
432,"Discrete Models: Combinatorics, Computation and Geometry",DM-CCG,CORE2013,C,No,0802,,
437,Dutch Computational Geometry Day,DutchCG,CORE2013,C,No,0802,,
438,Dynamic Graph Workshop,DGW,CORE2013,C,No,0802,,
454,ERATO Conference on Quantum Information Science,EQIS,CORE2013,C,No,0802,,
455,ERCIM Annual Workshop on Constraint Solving and Constraint Logic Programming,ERCIM/CSCLP,CORE2013,B,No,0802,,
459,"EuroConference on Combinatorics, Graph Theory and Applications",EUroComb,CORE2013,C,No,0802,,
461,International Conference on Artificial Reality and Telexistance & Eurographics Symposium on Virtual Environments,EGVE,CORE2013,B,No,0802,,
469,European Chapter on Combinatorial Optimization,ECCO,CORE2013,C,No,0802,,
489,European Conference on Operations Research,EURO,CORE2013,C,No,0802,,
507,International Conference on Modelling and Simulation (was ESM European Simulation MultiConference),ECMS,CORE2013,B,No,0802,,
511,European Symposium on Algorithms,ESA,CORE2013,A,No,0802,,
519,European Workshop on Computational Geometry,EuroCG,CORE2013,C,No,0802,,
540,International Symposium on Formal Methods (was Formal Methods Europe FME),FM,CORE2013,A,No,0802,,
542,Formal Methods Pacific,FMP,CORE2013,C,No,0802,,
543,Formal Power Series and Algebraic Combinatorics,FPSAC,CORE2013,B,No,0802,,
548,Foundations of Software Technology and Theoretical Computer Science,FST&TCS,CORE2013,B,Yes,0802,,
559,Geometry Festival: An international workshop on Discrete Geometry and Rigidity,GeomFest,CORE2013,C,No,0802,,
560,Geometry Modeling and Processing,GMP,CORE2013,B,No,0802,,
572,Graph Drawing,GD,CORE2013,A,No,0802,,
590,IAVoSS Workshop On Trustworthy Elections,WOTE,CORE2013,C,No,0802,,
602,IEEE Conference on Computational Complexity,CCC,CORE2013,B,Yes,0802,,
622,"IEEE Information Theory Workshop on Detection, Estimation, Classification and Imaging",DECI,CORE2013,C,No,0802,,
692,IEEE International Symposium on Adaptive Dynamic Programming and Reinforcement Learning,IEEE ADPRL,CORE2013,C,No,0802,,
745,IEEE Symposium on Foundations of Computer Science,FOCS,CORE2013,A*,No,0802,,
748,IEEE Symposium on Logic in Computer Science,LICS,CORE2013,A*,No,0802,,
750,IEEE Symposium on Security and Privacy,SP,CORE2013,A,Yes,0802,0803,
751,IEEE Symposium on Visual Analytics Science and Technology,IEEE VAST,CORE2013,C,No,0802,,
762,IEEE Workshop on Advances in Techniques for Analysis of Remotely Sensed Data,WARDS,CORE2013,C,No,0802,,
803,IFIP International Conference on Theoretical Computer Science,IFIP TCS,CORE2013,C,No,0802,,
819,Inductive Logic Programming,ILP,CORE2013,B,No,0802,,
839,Int. Workshop on Formal Methods for Industrial Critical Systems,FMICS,CORE2013,C,No,0802,,
842,Integrated Formal Methods,IFM,CORE2013,B,No,0802,,
856,International and Interdisciplinary Conference on Modelling and Using Context,CONTEXT,CORE2013,C,No,0802,,
864,International Colloquium on Automata Languages and Programming,ICALP,CORE2013,A,No,0802,,
866,International Colloquium on Structural Information and Communication Complexity,SIROCCO,CORE2013,B,No,0802,,
867,International Colloquium on Theoretical Aspects of Computing,ICTAC,CORE2013,B,No,0802,,
870,International Computer Science Symposium in Russia,CSR,CORE2013,C,No,0802,,
904,International Conference on Algebraic and Logic Programming,ALP,CORE2013,B,No,0802,,
906,International Conference on Algorithms and Complexity (was Italian Conference ),CIAC,CORE2013,C,No,0802,,
941,International Conference on Computability and Complexity in Analysis,CCA,CORE2013,C,No,0802,,
943,International Conference on Computational Engineering Science,ICES,CORE2013,C,No,0802,,
950,International Conference on Computational Molecular Biology,RECOMB,CORE2013,B,No,0802,,
952,International Conference on Computational Science,ICCS,CORE2013,A,Yes,0802,,
953,International Conference on Computational Science and Applications,ICCSA,CORE2013,C,No,0802,,
969,International Conference on Computing and Combinatorics,COCOON,CORE2013,A,No,0802,,
972,International Conference on Conceptual Structures,ICCS,CORE2013,B,No,0802,,
973,International Conference on Concurrency Theory,CONCUR,CORE2013,A,No,0802,,
985,International Conference on Cyberworlds (was International Symposium on Cyberworlds),CW,CORE2013,B,No,0802,,
990,International Conference on Declarative Programming and Knowledge Management (no information after 2013),INAP,CORE2013,C,No,0802,,
998,International Conference on Discrete Geometry for Computer Imagery,DGCI,CORE2013,C,No,0802,,
999,International Conference on Discrete Mathematics and Theoretical Computer Science,DMTCS,CORE2013,B,No,0802,,
1025,International Conference on Experimental Implementation of Quantum Computation,QuantCom,CORE2013,C,No,0802,,
1042,International Conference on Graph Transformations,ICGT,CORE2013,B,No,0802,,
1072,International Conference on Information Fusion,FUSION,CORE2013,C,No,0802,,
1115,International Conference on Language and Automata Theory and Applications,LATA,CORE2013,C,No,0802,,
1119,International Conference on Logic Programming,ICLP,CORE2013,A,No,0802,,
1120,International Conference on Logic Programming and Non-monotonic Reasoning,LPNMR,CORE2013,A,No,0802,,
1160,International Conference on Optimization: Techniques And Applications,ICOTA,CORE2013,C,No,0802,,
1179,"International Conference on Probability, Statistics and Operational Research",PSOR,CORE2013,C,No,0802,,
1189,International Conference on Relational and AlgebraicMethods in Computer Science (was International Conference on Relational Methods in Computer Science RelMiCS),RAMiCS,CORE2013,C,No,0802,,
1190,"International Conference on Relations, Orders and Graphs: Interaction with Computer Science",ROGICS,CORE2013,C,No,0802,,
1203,International Conference on Sequences and their Applications,SETA,CORE2013,B,No,0802,,
1235,International Conference on Temporal Logic,ICTL,CORE2013,A,No,0802,,
1237,International Conference on the Application and Theory of Petri Nets and Concurrency,ICATPN,CORE2013,B,No,0802,,
1245,"Conference on Interactive Theorem Proving (previously TPHOLs, changed in 2009)",ITP,CORE2013,A,No,0802,,
1246,International Conference on Theorem Proving with Analytic Tableaux and Related Methods,TABLEAUX,CORE2013,A,No,0802,,
1247,International Conference on Theoretical and Mathematical Foundations of Computer Science,TMFCS,CORE2013,C,No,0802,,
1249,International Conference on Theory and Applications of Computational Science,TACS,CORE2013,C,No,0802,,
1250,International Conference on Theory and Applications of Satisfiability Testing,SAT,CORE2013,A,No,0802,,
1255,International Conference on Unconventional Computation and Natural Computation (was International Conference on Unconventional Computation),UC,CORE2013,C,No,0802,,
1284,International Congress of Chinese Mathematicians,ICCM,CORE2013,C,No,0802,,
1286,International Congress of Mathematicians,ICM,CORE2013,C,No,0802,,
1288,International Congress on Computational and Applied Mathematics,ICCAM,CORE2013,C,No,0802,,
1296,International CSI Computer Conference,CSICC,CORE2013,C,No,0802,,
1301,International French Speaking Conference on Logic and Constraint Programming,JFPLC,CORE2013,C,No,0802,,
1302,International Frontiers of Algorithmics Workshop,FAW,CORE2013,B,No,0802,,
1329,International Network Optimization Conference,INOC,CORE2013,C,No,0802,,
1348,International Symposium on Algorithmic Game Theory,SAGT,CORE2013,B,No,0802,,
1349,International Symposium on Algorithms and Computation,ISAAC,CORE2013,A,Yes,0802,,
1351,"International Symposium on Applied Algebra, Algebraic Algorithms and Error-Correcting Codes",AAAAECC,CORE2013,B,No,0802,,
1364,International Symposium on Combinatorial Optimisation,ISCO,CORE2013,C,No,0802,,
1378,International Symposium on Experimental Algorithms,SEA,CORE2013,B,No,0802,,
1382,International Symposium on Functional and Logic Programming,FLOPS,CORE2013,A,No,0802,,
1383,International Symposium on Fundamentals of Computation Theory,FCT,CORE2013,A,No,0802,,
1395,International Symposium on Latin American Theoretical Informatics,LATIN,CORE2013,B,No,0802,,
1396,"International Symposium on Leveraging Applications of Formal Methods, Verification and Validation",ISoLA,CORE2013,C,No,0802,,
1397,International Symposium on Logic-based Program Synthesis and Transformation,LOPSTR,CORE2013,B,No,0802,,
1398,International Symposium on Mathematical Foundations of Computer Science,MFCS,CORE2013,A,Yes,0802,,
1420,International Symposium on Symbolic and Algebraic Computation,ISSAC,CORE2013,A*,No,0802,,
1421,International Symposium on Symbolic and Numeric Algorithms for Scientific Computing,SYNASC,CORE2013,C,No,0802,,
1424,International Symposium on Temporal Representation and Reasoning,TIME,CORE2013,A,Yes,0802,,
1426,International Symposium on Theoretical Aspects of Computer Science,STACS,CORE2013,B,Yes,0802,,
