2019,EGSR,Eurographics Symposium on Rendering,B,Computer Graphics and Multimedia,-1,,
2019,ICASSP,"IEEE International Conference on Acoustics, Speech and SP",B,Computer Graphics and Multimedia,-1,,
2019,ICME,IEEE International Conference on Multimedia & Expo,B,Computer Graphics and Multimedia,4603,ICME,
2019,PG,Pacific Graphics: The Pacific Conference on Computer Graphics and Applications,B,Computer Graphics and Multimedia,4607,PG,
2019,SPM,Symposium on Solid and Physical Modeling,B,Computer Graphics and Multimedia,4607,SPM,
2019,CASA,Computer Animation and Social Agents,C,Computer Graphics and Multimedia,-1,,
2019,CGI,Computer Graphics International,C,Computer Graphics and Multimedia,4607,CGI,
2019,Interspeech,Conference of the International Speech Communication Association,C,Computer Graphics and Multimedia,4602,Interspeech,
2019,GMP,Geometric Modeling and Processing,C,Computer Graphics and Multimedia,4613,GMP,
2019,PacificVis,IEEE Pacific Visualization Symposium,C,Computer Graphics and Multimedia,4603,PacificVis,
2019,3DV,International Conference on 3D Vision,C,Computer Graphics and Multimedia,-1,,
2019,CAD/Graphics,International Conference on Computer-Aided Design and Computer Graphics,C,Computer Graphics and Multimedia,-1,,
2019,ICIP,International Conference on Image Processing,C,Computer Graphics and Multimedia,4603,ICIP,
2019,MMM,International Conference on Multimedia Modeling,C,Computer Graphics and Multimedia,4603,MMM,
2019,ISMAR,International Symposium on Mixed and Augmented Reality,B,Computer Graphics and Multimedia,4607,ISMAR,
2019,PCM,Pacific-Rim Conference on Multimedia,C,Computer Graphics and Multimedia,4603,PCM,
2019,SMI,Shape Modeling International,C,Computer Graphics and Multimedia,-1,,
2019,VRST,Virtual Reality Software and Technology,C,Computer Graphics and Multimedia,4607,VRST,
2019,MOBICOM,ACM International Conference on Mobile Computing and Networking,A,Computer Network,4606,MOBICOM,
2019,SIGCOMM,"ACM International Conference on the applications, technologies, architectures, and protocols for computer communication",A,Computer Network,4606,SIGCOMM,
2019,INFOCOM,IEEE International Conference on Computer Communications,A,Computer Network,4606,INFOCOM,
2019,SenSys,ACM Conference on Embedded Networked Sensor Systems,B,Computer Network,4606,SENSYS,
2019,CoNEXT,ACM International Conference on emerging Networking EXperiments and Technologies,B,Computer Network,4606,CoNEXT,
2019,SECON,IEEE Communications Society Conference on Sensor and Ad Hoc Communications and Networks,B,Computer Network,4606,SECON,
2019,IPSN,International Conference on Information Processing in Sensor Networks,B,Computer Network,4606,IPSN,
2019,MobiSys,"International Conference on Mobile Systems, Applications, and Services",B,Computer Network,4606,Mobisys,
2019,ICNP,International Conference on Network Protocols,B,Computer Network,4606,ICNP,
2019,MobiHoc,International Symposium on Mobile Ad Hoc Networking and Computing,B,Computer Network,4606,MOBIHOC,
2019,IWQoS,International Workshop on Quality of Service,B,Computer Network,4606,IWQoS,
2019,IMC,Internet Measurement Conference,B,Computer Network,4606,IMC,
2019,NOSSDAV,Network and Operating System Support for Digital Audio and Video,B,Computer Network,4606,NOSSDAV,
2019,NSDI,Symposium on Network System Design and Implementation,A,Computer Network,4606,NSDI,
2019,ANCS,Architectures for Networking and Communications Systems,C,Computer Network,-1,,
2019,NOMS,Asia-Pacific Network Operations and Management Symposium,C,Computer Network,4606,NOMS,
2019,FORTE,Formal Techniques for Networked and Distributed Systems,C,Computer Network,-1,,
2019,LCN,IEEE Conference on Local Computer Networks,C,Computer Network,4606,LCN,
2019,Globecom,"IEEE Global Communications Conference, incorporating the Global Internet Symposium",C,Computer Network,4606,GLOBECOM,
